time_elapsed,mode,fps,inference_ms,confidence
230.74,ml,12.2,14.6,38.0
230.86,ml,13.0,14.6,38.0
231.01,ml,9.7,14.6,38.0
231.13,ml,16.5,14.6,38.0
231.27,ml,12.8,14.6,38.0
231.41,ml,10.7,14.6,38.0
231.54,ml,12.3,14.6,38.0
231.67,ml,12.0,14.6,38.0
231.82,ml,9.9,14.6,38.0
231.94,ml,15.5,14.6,38.0
232.06,ml,15.0,14.6,38.0
232.2,ml,13.1,14.6,38.0
232.34,ml,10.5,14.6,38.0
232.46,ml,16.2,14.6,38.0
232.6,ml,10.9,14.6,38.0
232.74,ml,10.4,14.6,38.0
232.87,ml,14.5,14.6,38.0
233.0,ml,13.2,14.6,38.0
233.14,ml,13.0,14.6,38.0
233.26,ml,12.3,14.6,38.0
233.41,ml,11.4,14.6,38.0
233.55,ml,12.0,14.6,38.0
233.68,ml,13.4,14.6,38.0
233.81,ml,11.4,14.6,38.0
233.94,ml,13.9,14.6,38.0
234.07,ml,13.0,14.6,38.0
234.2,ml,11.1,14.6,38.0
234.33,ml,13.2,14.6,38.0
234.46,ml,13.2,14.6,38.0
234.6,ml,10.7,14.6,38.0
234.74,ml,10.4,14.6,38.0
234.86,ml,17.0,14.6,38.0
235.01,ml,10.1,14.6,38.0
235.14,ml,12.3,14.6,38.0
235.26,ml,16.2,14.6,38.0
235.4,ml,10.4,14.6,38.0
235.54,ml,12.1,14.6,38.0
235.66,ml,16.3,14.6,38.0
235.81,ml,9.8,14.6,38.0
235.95,ml,11.8,14.6,38.0
236.07,ml,15.9,14.6,38.0
236.2,ml,11.5,14.6,38.0
236.33,ml,13.0,14.6,38.0
236.48,ml,10.0,14.6,38.0
236.62,ml,10.9,14.6,38.0
236.73,ml,15.5,14.6,38.0
236.85,ml,16.5,14.6,38.0
237.0,ml,10.5,14.6,38.0
237.13,ml,11.1,14.6,38.0
237.26,ml,13.0,14.6,38.0
237.41,ml,10.2,14.6,38.0
237.53,ml,16.5,14.6,38.0
237.67,ml,10.2,14.6,38.0
237.81,ml,12.8,14.6,38.0
237.93,ml,12.3,14.6,38.0
238.07,ml,12.9,14.6,38.0
238.19,ml,13.0,14.6,38.0
238.33,ml,10.6,14.6,38.0
238.46,ml,11.9,14.6,38.0
238.58,ml,16.4,14.6,38.0
238.73,ml,10.4,14.6,38.0
238.87,ml,12.1,14.6,38.0
238.99,ml,16.1,14.6,38.0
239.14,ml,11.3,14.6,38.0
239.27,ml,12.9,14.6,38.0
239.38,ml,13.8,14.6,38.0
239.53,ml,10.1,14.6,38.0
239.67,ml,12.4,14.6,38.0
239.79,ml,13.0,14.6,38.0
239.93,ml,12.5,14.6,38.0
240.05,ml,15.9,14.6,38.0
240.19,ml,11.0,14.6,38.0
240.33,ml,10.9,14.6,38.0
240.47,ml,10.8,14.6,38.0
240.6,ml,12.2,14.6,38.0
240.73,ml,12.9,14.6,38.0
240.86,ml,12.4,14.6,38.0
240.98,ml,13.0,14.6,38.0
241.12,ml,10.9,14.6,38.0
241.26,ml,10.8,14.6,38.0
241.4,ml,11.6,14.6,38.0
241.53,ml,13.2,14.6,38.0
241.65,ml,13.1,14.6,38.0
241.79,ml,11.0,14.6,38.0
241.94,ml,10.4,14.6,38.0
242.06,ml,15.8,14.6,38.0
242.18,ml,13.1,14.6,38.0
242.32,ml,10.5,14.6,38.0
242.46,ml,12.8,14.6,38.0
242.58,ml,16.4,14.6,38.0
242.72,ml,10.8,14.6,38.0
242.87,ml,12.5,14.6,38.0
242.99,ml,13.3,14.6,38.0
243.13,ml,10.5,14.6,38.0
243.27,ml,10.3,14.6,38.0
243.4,ml,14.3,14.6,38.0
243.54,ml,12.2,14.6,38.0
243.66,ml,15.1,14.6,38.0
243.8,ml,10.5,14.6,38.0
243.94,ml,10.8,14.6,38.0
244.06,ml,12.8,14.6,38.0
244.19,ml,12.9,14.6,38.0
244.33,ml,9.7,14.6,38.0
244.46,ml,12.9,14.6,38.0
244.59,ml,12.4,14.6,38.0
244.73,ml,11.9,14.6,38.0
244.87,ml,12.1,14.6,38.0
244.99,ml,16.6,14.6,38.0
245.14,ml,10.3,14.6,38.0
245.26,ml,15.1,14.6,38.0
245.4,ml,12.6,14.6,38.0
245.53,ml,13.1,14.6,38.0
245.66,ml,12.3,14.6,38.0
245.78,ml,13.2,14.6,38.0
245.96,ml,7.8,7.7,51.0
246.07,ml,14.4,10.0,32.0
246.19,ml,14.5,9.6,32.0
246.33,ml,12.2,8.2,31.0
246.48,ml,11.3,8.0,31.0
246.59,ml,15.4,7.3,32.0
246.74,ml,9.9,8.6,32.0
246.87,ml,13.6,7.3,40.0
246.99,ml,15.5,7.7,42.0
247.13,ml,9.9,7.8,32.0
247.27,ml,11.4,8.6,30.0
247.39,ml,14.6,8.3,31.0
247.54,ml,10.0,11.7,31.0
247.66,ml,16.6,11.7,31.0
247.79,ml,12.5,11.7,31.0
247.94,ml,11.2,11.7,31.0
248.07,ml,12.1,11.7,31.0
248.18,ml,16.3,11.7,31.0
248.33,ml,10.1,11.7,31.0
248.46,ml,14.1,11.7,31.0
248.58,ml,13.3,11.7,31.0
248.73,ml,10.6,11.7,31.0
248.87,ml,13.1,11.7,31.0
248.99,ml,13.2,11.7,31.0
249.12,ml,13.0,11.7,31.0
249.26,ml,10.7,11.7,31.0
249.42,ml,9.0,11.7,31.0
249.57,ml,10.7,11.7,31.0
249.71,ml,11.0,11.7,31.0
249.84,ml,11.2,11.7,31.0
249.99,ml,10.8,11.7,31.0
250.12,ml,11.5,11.7,31.0
250.26,ml,12.1,11.7,31.0
250.4,ml,10.9,11.7,31.0
250.53,ml,12.5,11.7,31.0
250.65,ml,13.6,11.7,31.0
250.79,ml,10.4,11.7,31.0
250.93,ml,11.8,11.7,31.0
251.05,ml,15.6,11.7,31.0
251.19,ml,10.9,11.7,31.0
251.33,ml,10.2,11.7,31.0
251.46,ml,16.1,11.7,31.0
251.6,ml,9.9,11.7,31.0
251.72,ml,16.0,11.7,31.0
251.86,ml,12.6,11.7,31.0
252.0,ml,10.6,11.7,31.0
252.12,ml,12.9,11.7,31.0
252.25,ml,14.9,11.7,31.0
252.4,ml,11.0,11.7,31.0
252.53,ml,11.8,11.7,31.0
252.65,ml,16.1,11.7,31.0
252.8,ml,10.1,11.7,31.0
252.93,ml,12.9,11.7,31.0
253.06,ml,14.8,11.7,31.0
253.19,ml,13.2,11.7,31.0
253.32,ml,12.8,11.7,31.0
253.45,ml,12.0,11.7,31.0
253.6,ml,10.0,11.7,31.0
253.73,ml,14.9,11.7,31.0
253.85,ml,12.9,11.7,31.0
253.99,ml,10.6,11.7,31.0
254.12,ml,10.8,11.7,31.0
254.25,ml,13.0,11.7,31.0
254.39,ml,10.4,11.7,31.0
254.53,ml,10.5,11.7,31.0
254.66,ml,12.1,11.7,31.0
254.78,ml,16.3,11.7,31.0
254.92,ml,10.7,11.7,31.0
255.07,ml,9.7,11.7,31.0
255.19,ml,15.9,11.7,31.0
255.33,ml,9.9,11.7,31.0
255.45,ml,16.5,11.7,31.0
255.58,ml,12.8,11.7,31.0
255.71,ml,11.1,11.7,31.0
255.86,ml,10.1,11.7,31.0
255.98,ml,15.8,11.7,31.0
256.12,ml,10.5,11.7,31.0
256.25,ml,14.1,11.7,31.0
256.38,ml,12.9,11.7,31.0
256.51,ml,11.6,11.7,31.0
256.65,ml,10.6,11.7,31.0
256.78,ml,16.4,11.7,31.0
256.91,ml,10.8,11.7,31.0
257.05,ml,10.9,11.7,31.0
257.18,ml,12.8,11.7,31.0
257.32,ml,10.8,11.7,31.0
257.46,ml,12.3,11.7,31.0
257.58,ml,16.3,11.7,31.0
257.72,ml,10.4,11.7,31.0
257.86,ml,10.6,11.7,31.0
257.99,ml,11.8,11.7,31.0
258.13,ml,12.5,11.7,31.0
258.25,ml,15.2,11.7,31.0
258.4,ml,9.7,11.7,31.0
258.53,ml,12.6,11.7,31.0
258.66,ml,14.8,11.7,31.0
258.78,ml,15.5,11.7,31.0
258.93,ml,11.1,11.7,31.0
259.06,ml,12.6,11.7,31.0
259.18,ml,12.7,11.7,31.0
259.32,ml,10.9,11.7,31.0
259.47,ml,9.8,11.7,31.0
259.59,ml,16.2,11.7,31.0
259.73,ml,10.8,11.7,31.0
259.85,ml,12.9,11.7,31.0
259.97,ml,13.3,11.7,31.0
260.13,ml,11.1,11.7,31.0
260.26,ml,12.6,11.7,31.0
260.38,ml,13.1,11.7,31.0
260.52,ml,10.3,11.7,31.0
260.66,ml,12.6,11.7,31.0
260.78,ml,16.3,11.7,31.0
260.92,ml,12.8,11.7,31.0
261.06,ml,10.9,11.7,31.0
261.2,ml,11.1,11.7,31.0
261.33,ml,12.2,11.7,31.0
261.45,ml,14.8,11.7,31.0
261.59,ml,11.9,11.7,31.0
261.73,ml,12.6,11.7,31.0
261.86,ml,11.9,11.7,31.0
261.99,ml,12.3,11.7,31.0
262.12,ml,13.5,11.7,31.0
262.25,ml,13.5,11.7,31.0
262.38,ml,12.8,11.7,31.0
262.52,ml,10.7,11.7,31.0
262.66,ml,10.7,11.7,31.0
262.78,ml,17.4,11.7,31.0
262.92,ml,11.3,11.7,31.0
263.04,ml,14.8,11.7,31.0
263.19,ml,10.7,11.7,31.0
263.33,ml,12.5,11.7,31.0
263.44,ml,16.4,11.7,31.0
263.59,ml,12.5,11.7,31.0
263.73,ml,12.9,11.7,31.0
263.85,ml,12.3,11.7,31.0
263.97,ml,16.4,11.7,31.0
264.11,ml,10.5,11.7,31.0
264.25,ml,12.2,11.7,31.0
264.38,ml,15.7,11.7,31.0
264.53,ml,10.3,11.7,31.0
264.66,ml,15.7,11.7,31.0
264.79,ml,14.7,11.7,31.0
264.92,ml,13.5,11.7,31.0
265.06,ml,10.9,11.7,31.0
265.18,ml,13.5,11.7,31.0
265.33,ml,10.5,11.7,31.0
265.45,ml,15.2,11.7,31.0
265.6,ml,9.6,11.7,31.0
265.72,ml,14.7,11.7,31.0
265.86,ml,12.3,11.7,31.0
265.98,ml,12.5,11.7,31.0
266.1,ml,16.5,11.7,31.0
266.25,ml,10.8,11.7,31.0
266.38,ml,11.0,11.7,31.0
266.51,ml,12.6,11.7,31.0
266.65,ml,10.7,11.7,31.0
266.78,ml,15.7,11.7,31.0
266.91,ml,11.0,11.7,31.0
267.05,ml,11.0,11.7,31.0
267.17,ml,12.6,11.7,31.0
267.31,ml,12.8,11.7,31.0
267.45,ml,11.3,11.7,31.0
267.58,ml,13.0,11.7,31.0
267.71,ml,12.1,11.7,31.0
267.86,ml,10.4,11.7,31.0
267.99,ml,14.6,11.7,31.0
268.1,ml,16.5,11.7,31.0
268.25,ml,9.8,11.7,31.0
268.39,ml,11.6,11.7,31.0
268.51,ml,15.1,11.7,31.0
268.65,ml,10.1,11.7,31.0
268.79,ml,12.7,11.7,31.0
268.91,ml,11.8,11.7,31.0
269.06,ml,11.8,11.7,31.0
269.19,ml,13.2,11.7,31.0
269.32,ml,12.4,11.7,31.0
269.45,ml,13.1,11.7,31.0
269.58,ml,13.0,11.7,31.0
269.71,ml,12.7,11.7,31.0
269.85,ml,9.8,11.7,31.0
269.99,ml,13.0,11.7,31.0
270.11,ml,12.7,11.7,31.0
270.25,ml,10.6,11.7,31.0
270.39,ml,10.5,11.7,31.0
270.52,ml,12.8,11.7,31.0
270.65,ml,11.1,11.7,31.0
270.78,ml,13.0,11.7,31.0
270.91,ml,12.1,11.7,31.0
271.06,ml,11.0,11.7,31.0
271.19,ml,12.6,11.7,31.0
271.31,ml,12.1,11.7,31.0
271.44,ml,11.4,11.7,31.0
271.59,ml,10.9,11.7,31.0
271.71,ml,12.7,11.7,31.0
271.86,ml,10.3,11.7,31.0
271.98,ml,13.0,11.7,31.0
272.12,ml,10.3,11.7,31.0
272.26,ml,10.3,11.7,31.0
272.39,ml,11.6,11.7,31.0
272.51,ml,16.3,11.7,31.0
272.65,ml,10.8,11.7,31.0
272.79,ml,10.5,11.7,31.0
272.9,ml,17.6,11.7,31.0
273.05,ml,10.2,11.7,31.0
273.19,ml,12.7,11.7,31.0
273.31,ml,13.2,11.7,31.0
273.45,ml,10.8,11.7,31.0
273.59,ml,10.5,11.7,31.0
273.71,ml,16.0,11.7,31.0
273.89,ml,8.1,7.9,48.0
274.04,ml,9.6,8.4,34.0
274.19,ml,9.9,9.2,37.0
274.32,ml,11.7,8.5,29.0
274.44,ml,15.1,8.2,39.0
274.59,ml,11.9,8.2,36.0
274.73,ml,11.1,7.2,30.0
274.85,ml,13.7,7.2,29.0
274.97,ml,14.6,8.2,37.0
275.12,ml,11.6,10.8,33.0
275.25,ml,12.5,10.8,33.0
275.37,ml,12.8,10.8,33.0
275.51,ml,10.9,10.8,33.0
275.64,ml,12.1,10.8,33.0
275.78,ml,10.3,10.8,33.0
275.91,ml,16.5,10.8,33.0
276.04,ml,12.3,10.8,33.0
276.18,ml,13.0,10.8,33.0
276.31,ml,11.0,10.8,33.0
276.45,ml,10.5,10.8,33.0
276.58,ml,13.1,10.8,33.0
276.72,ml,10.1,10.8,33.0
276.84,ml,16.2,10.8,33.0
276.98,ml,10.2,10.8,33.0
277.12,ml,12.8,10.8,33.0
277.24,ml,12.6,10.8,33.0
277.37,ml,12.5,10.8,33.0
277.52,ml,11.2,10.8,33.0
277.65,ml,12.6,10.8,33.0
277.77,ml,12.7,10.8,33.0
277.92,ml,10.8,10.8,33.0
278.05,ml,13.3,10.8,33.0
278.17,ml,13.3,10.8,33.0
278.3,ml,12.3,10.8,33.0
278.44,ml,11.0,10.8,33.0
278.56,ml,13.2,10.8,33.0
278.71,ml,10.6,10.8,33.0
278.85,ml,10.6,10.8,33.0
278.98,ml,11.8,10.8,33.0
279.12,ml,11.1,10.8,33.0
279.24,ml,14.3,10.8,33.0
279.36,ml,18.1,10.8,33.0
279.5,ml,11.4,10.8,33.0
279.65,ml,10.6,10.8,33.0
279.76,ml,20.0,10.8,33.0
279.91,ml,11.1,10.8,33.0
280.04,ml,13.9,10.8,33.0
280.17,ml,13.1,10.8,33.0
280.31,ml,10.7,10.8,33.0
280.45,ml,12.6,10.8,33.0
280.57,ml,16.2,10.8,33.0
280.71,ml,10.9,10.8,33.0
280.85,ml,11.2,10.8,33.0
280.97,ml,12.9,10.8,33.0
281.11,ml,13.4,10.8,33.0
281.25,ml,10.7,10.8,33.0
281.38,ml,11.9,10.8,33.0
281.51,ml,13.6,10.8,33.0
281.66,ml,10.3,10.8,33.0
281.78,ml,15.8,10.8,33.0
281.92,ml,10.3,10.8,33.0
282.06,ml,12.6,10.8,33.0
282.17,ml,17.0,10.8,33.0
282.3,ml,12.9,10.8,33.0
282.44,ml,10.5,10.8,33.0
282.58,ml,13.2,10.8,33.0
282.7,ml,16.3,10.8,33.0
282.84,ml,12.9,10.8,33.0
282.98,ml,12.2,10.8,33.0
283.09,ml,18.4,10.8,33.0
283.33,ml,5.6,10.8,33.0
283.44,ml,15.6,10.8,33.0
283.59,ml,11.3,10.8,33.0
283.71,ml,16.8,10.8,33.0
283.85,ml,12.0,10.8,33.0
283.99,ml,14.3,10.8,33.0
284.15,ml,10.6,10.8,33.0
284.29,ml,10.9,10.8,33.0
284.43,ml,11.0,10.8,33.0
284.57,ml,10.4,10.8,33.0
284.7,ml,15.4,10.8,33.0
284.84,ml,10.8,10.8,33.0
284.98,ml,12.3,10.8,33.0
285.1,ml,15.4,10.8,33.0
285.25,ml,11.8,10.8,33.0
285.38,ml,12.5,10.8,33.0
285.5,ml,17.2,10.8,33.0
285.64,ml,10.8,10.8,33.0
285.76,ml,13.2,10.8,33.0
285.91,ml,10.2,10.8,33.0
286.05,ml,12.7,10.8,33.0
286.16,ml,13.8,10.8,33.0
286.31,ml,10.9,10.8,33.0
286.45,ml,10.9,10.8,33.0
286.58,ml,13.7,10.8,33.0
286.7,ml,15.1,10.8,33.0
286.85,ml,10.9,10.8,33.0
286.98,ml,16.1,10.8,33.0
287.1,ml,12.7,10.8,33.0
287.25,ml,11.3,10.8,33.0
287.37,ml,14.9,10.8,33.0
287.5,ml,12.7,10.8,33.0
287.64,ml,12.7,10.8,33.0
287.78,ml,12.6,10.8,33.0
287.9,ml,16.2,10.8,33.0
288.04,ml,12.3,10.8,33.0
288.18,ml,12.9,10.8,33.0
288.3,ml,16.3,10.8,33.0
288.43,ml,14.4,10.8,33.0
288.59,ml,10.2,10.8,33.0
288.71,ml,15.8,10.8,33.0
288.84,ml,13.9,10.8,33.0
288.97,ml,15.8,10.8,33.0
289.11,ml,12.0,10.8,33.0
289.24,ml,12.5,10.8,33.0
289.37,ml,15.7,10.8,33.0
289.51,ml,10.3,10.8,33.0
289.64,ml,13.2,10.8,33.0
289.77,ml,12.4,10.8,33.0
289.9,ml,13.4,10.8,33.0
290.05,ml,10.5,10.8,33.0
290.17,ml,16.5,10.8,33.0
290.31,ml,10.6,10.8,33.0
290.45,ml,10.7,10.8,33.0
290.58,ml,12.2,10.8,33.0
290.7,ml,16.5,10.8,33.0
290.85,ml,9.7,10.8,33.0
290.98,ml,12.8,10.8,33.0
291.1,ml,13.4,10.8,33.0
291.24,ml,10.6,10.8,33.0
291.36,ml,13.5,10.8,33.0
291.51,ml,10.2,10.8,33.0
291.66,ml,10.1,10.8,33.0
291.77,ml,16.9,10.8,33.0
291.91,ml,10.7,10.8,33.0
292.05,ml,10.7,10.8,33.0
292.18,ml,12.8,10.8,33.0
292.3,ml,13.3,10.8,33.0
292.44,ml,10.8,10.8,33.0
292.58,ml,10.4,10.8,33.0
292.7,ml,15.7,10.8,33.0
292.84,ml,13.1,10.8,33.0
292.98,ml,10.4,10.8,33.0
293.1,ml,15.2,10.8,33.0
293.23,ml,15.3,10.8,33.0
293.38,ml,10.9,10.8,33.0
293.53,ml,9.0,10.8,33.0
293.7,ml,8.3,8.3,36.0
293.84,ml,10.7,9.1,29.0
293.98,ml,10.8,10.1,30.0
294.12,ml,11.7,9.3,35.0
294.24,ml,14.9,8.5,44.0
294.38,ml,11.1,11.5,51.0
294.51,ml,12.5,8.1,30.0
294.64,ml,12.0,8.1,37.0
294.76,ml,14.9,9.9,30.0
294.92,ml,10.4,7.6,40.0
295.05,ml,11.9,8.0,40.0
295.16,ml,18.3,8.0,40.0
295.33,ml,8.3,7.6,31.0
295.45,ml,13.7,7.7,28.0
295.57,ml,15.2,7.9,27.0
295.72,ml,9.9,11.9,34.0
295.83,ml,15.3,8.9,32.0
295.98,ml,11.4,11.2,34.0
296.11,ml,12.8,7.3,38.0
296.23,ml,13.3,7.3,38.0
296.37,ml,10.9,7.3,38.0
296.51,ml,10.2,7.3,38.0
296.63,ml,16.6,7.3,38.0
296.78,ml,10.5,7.3,38.0
296.91,ml,16.5,7.3,38.0
297.03,ml,17.0,7.3,38.0
297.15,ml,13.8,7.3,38.0
297.31,ml,10.3,7.3,38.0
297.45,ml,12.2,7.3,38.0
297.55,ml,18.7,7.3,38.0
297.7,ml,10.5,7.3,38.0
297.84,ml,12.2,7.3,38.0
297.96,ml,15.5,7.3,38.0
298.12,ml,10.2,7.3,38.0
298.25,ml,15.1,7.3,38.0
298.37,ml,15.7,7.3,38.0
298.49,ml,17.0,7.3,38.0
298.63,ml,10.9,7.3,38.0
298.77,ml,10.8,7.3,38.0
298.89,ml,13.3,7.3,38.0
299.03,ml,10.9,7.3,38.0
299.17,ml,10.3,7.3,38.0
299.29,ml,12.5,7.3,38.0
299.44,ml,11.1,7.3,38.0
299.57,ml,12.0,7.3,38.0
299.69,ml,16.0,7.3,38.0
299.83,ml,10.9,7.3,38.0
299.98,ml,10.1,7.3,38.0
300.09,ml,16.4,7.3,38.0
300.24,ml,10.5,7.3,38.0
300.36,ml,16.2,7.3,38.0
300.5,ml,11.1,7.3,38.0
300.64,ml,10.9,7.3,38.0
300.76,ml,12.8,7.3,38.0
300.9,ml,10.7,7.3,38.0
301.04,ml,10.4,7.3,38.0
301.17,ml,15.6,7.3,38.0
301.29,ml,13.3,7.3,38.0
301.44,ml,9.7,7.3,38.0
301.57,ml,17.3,7.3,38.0
301.69,ml,13.4,7.3,38.0
301.83,ml,11.2,7.3,38.0
301.96,ml,12.3,7.3,38.0
302.1,ml,12.2,7.3,38.0
302.24,ml,12.3,7.3,38.0
302.37,ml,15.6,7.3,38.0
302.49,ml,16.3,7.3,38.0
302.63,ml,10.2,7.3,38.0
302.77,ml,11.9,7.3,38.0
302.9,ml,13.9,7.3,38.0
303.04,ml,12.6,7.3,38.0
303.17,ml,11.3,7.3,38.0
303.3,ml,12.4,7.3,38.0
303.44,ml,13.2,7.3,38.0
303.57,ml,12.4,7.3,38.0
303.7,ml,13.5,7.3,38.0
303.84,ml,10.7,7.3,38.0
303.97,ml,15.2,7.3,38.0
304.09,ml,13.0,7.3,38.0
304.24,ml,11.1,7.3,38.0
304.37,ml,12.8,7.3,38.0
304.49,ml,13.0,7.3,38.0
304.63,ml,12.7,7.3,38.0
304.77,ml,12.9,7.3,38.0
304.9,ml,12.4,7.3,38.0
305.04,ml,12.3,7.3,38.0
305.16,ml,16.3,7.3,38.0
305.3,ml,10.3,7.3,38.0
305.43,ml,13.6,7.3,38.0
305.57,ml,11.7,7.3,38.0
305.71,ml,12.1,7.3,38.0
305.87,ml,9.4,8.4,47.0
306.02,ml,9.8,8.1,36.0
306.16,ml,12.3,9.3,39.0
306.32,ml,10.0,9.1,71.0
306.44,ml,15.3,7.4,77.0
306.55,ml,17.0,7.4,77.0
306.73,ml,7.9,8.0,28.0
306.88,ml,10.1,9.0,31.0
307.03,ml,9.9,8.3,47.0
307.17,ml,12.0,10.6,46.0
307.29,ml,14.5,8.3,46.0
307.44,ml,11.1,8.3,46.0
307.6,ml,8.9,8.1,48.0
307.75,ml,10.8,8.1,48.0
307.89,ml,10.4,8.1,48.0
308.02,ml,13.5,8.1,48.0
308.16,ml,12.5,8.1,48.0
308.29,ml,10.9,8.1,48.0
308.42,ml,12.7,8.1,48.0
308.56,ml,11.1,8.1,48.0
308.7,ml,11.1,8.1,48.0
308.84,ml,12.0,8.1,48.0
308.96,ml,14.3,8.1,48.0
309.1,ml,12.5,8.1,48.0
309.24,ml,11.9,8.1,48.0
309.36,ml,16.8,8.1,48.0
309.5,ml,10.8,8.1,48.0
309.63,ml,12.6,8.1,48.0
309.75,ml,12.6,8.1,48.0
309.9,ml,10.2,8.1,48.0
310.03,ml,12.9,8.1,48.0
310.15,ml,13.0,8.1,48.0
310.3,ml,10.6,8.1,48.0
310.43,ml,12.9,8.1,48.0
310.55,ml,16.3,8.1,48.0
310.72,ml,10.1,8.1,48.0
310.83,ml,15.6,8.1,48.0
310.95,ml,13.3,8.1,48.0
311.09,ml,11.1,8.1,48.0
311.23,ml,12.3,8.1,48.0
311.37,ml,11.6,8.1,48.0
311.5,ml,12.3,8.1,48.0
311.64,ml,10.4,8.1,48.0
311.76,ml,16.4,8.1,48.0
311.9,ml,11.0,8.1,48.0
312.03,ml,12.2,8.1,48.0
312.16,ml,13.4,8.1,48.0
312.31,ml,10.6,8.1,48.0
312.43,ml,13.6,8.1,48.0
312.55,ml,13.2,8.1,48.0
312.7,ml,10.3,8.1,48.0
312.84,ml,11.9,8.1,48.0
312.96,ml,16.2,8.1,48.0
313.1,ml,11.1,8.1,48.0
313.24,ml,10.9,8.1,48.0
313.36,ml,12.2,8.1,48.0
313.5,ml,12.4,8.1,48.0
313.63,ml,14.8,8.1,48.0
313.76,ml,13.0,8.1,48.0
313.9,ml,10.7,8.1,48.0
314.03,ml,12.8,8.1,48.0
314.15,ml,15.2,8.1,48.0
314.31,ml,10.7,8.1,48.0
314.43,ml,12.8,8.1,48.0
314.56,ml,12.2,8.1,48.0
314.69,ml,13.3,8.1,48.0
314.83,ml,10.6,8.1,48.0
314.96,ml,15.7,8.1,48.0
315.1,ml,10.3,8.1,48.0
315.23,ml,13.4,8.1,48.0
315.36,ml,12.3,8.1,48.0
315.5,ml,12.0,8.1,48.0
315.64,ml,12.0,8.1,48.0
315.76,ml,15.0,8.1,48.0
315.88,ml,12.6,8.1,48.0
316.02,ml,12.0,8.1,48.0
316.16,ml,12.5,8.1,48.0
316.29,ml,15.2,8.1,48.0
316.45,ml,8.4,8.1,48.0
316.57,ml,14.7,8.1,48.0
316.69,ml,16.9,8.1,48.0
316.83,ml,10.2,8.1,48.0
316.95,ml,13.4,8.1,48.0
317.1,ml,10.2,8.1,48.0
317.24,ml,12.2,8.1,48.0
317.35,ml,16.2,8.1,48.0
317.5,ml,10.5,8.1,48.0
317.64,ml,10.2,8.1,48.0
317.76,ml,16.7,8.1,48.0
317.88,ml,12.9,8.1,48.0
318.02,ml,10.3,8.1,48.0
318.16,ml,10.5,8.1,48.0
318.28,ml,16.9,8.1,48.0
318.43,ml,10.3,8.1,48.0
318.56,ml,10.7,8.1,48.0
318.69,ml,15.2,8.1,48.0
318.82,ml,14.1,8.1,48.0
318.96,ml,12.3,8.1,48.0
319.09,ml,10.6,8.1,48.0
319.24,ml,10.1,8.1,48.0
319.39,ml,9.5,7.7,39.0
319.54,ml,9.4,10.2,41.0
319.69,ml,9.8,7.0,45.0
319.83,ml,11.6,7.1,55.0
319.97,ml,11.5,9.3,49.0
320.09,ml,17.2,9.3,49.0
320.23,ml,10.4,9.3,49.0
320.35,ml,13.1,9.3,49.0
320.5,ml,10.3,9.3,49.0
320.62,ml,15.6,9.3,49.0
320.75,ml,12.9,9.3,49.0
320.9,ml,10.1,9.3,49.0
321.02,ml,15.8,9.3,49.0
321.14,ml,13.0,9.3,49.0
321.27,ml,12.6,9.3,49.0
321.41,ml,10.6,9.3,49.0
321.57,ml,8.4,9.3,49.0
321.69,ml,15.6,9.3,49.0
321.85,ml,9.9,9.3,49.0
322.04,ml,7.6,11.7,32.0
322.17,ml,12.7,11.9,42.0
322.33,ml,10.7,7.7,35.0
322.46,ml,11.5,7.7,35.0
322.61,ml,10.8,7.7,35.0
322.74,ml,11.1,7.7,35.0
322.89,ml,11.0,7.7,35.0
323.05,ml,8.3,7.7,35.0
323.2,ml,10.7,7.7,35.0
323.36,ml,8.3,7.7,35.0
323.52,ml,9.5,7.7,35.0
323.65,ml,11.6,7.7,35.0
323.83,ml,8.4,7.7,35.0
323.97,ml,11.2,7.7,35.0
324.12,ml,9.6,7.7,35.0
324.3,ml,8.3,7.7,35.0
324.46,ml,8.5,7.7,35.0
324.63,ml,8.8,7.7,35.0
324.77,ml,11.7,7.7,35.0
324.91,ml,12.0,7.7,35.0
325.05,ml,11.7,7.7,35.0
325.22,ml,8.8,7.7,35.0
325.4,ml,8.1,7.7,35.0
325.56,ml,8.3,7.7,35.0
325.72,ml,9.4,7.7,35.0
325.87,ml,10.4,7.7,35.0
326.0,ml,11.2,7.7,35.0
326.15,ml,10.1,7.7,35.0
326.29,ml,12.7,7.7,35.0
326.41,ml,16.4,7.7,35.0
326.57,ml,8.6,7.7,35.0
326.72,ml,11.0,7.7,35.0
326.88,ml,8.6,7.7,35.0
327.04,ml,10.2,7.7,35.0
327.15,ml,13.3,7.7,35.0
327.29,ml,10.5,7.7,35.0
327.44,ml,9.7,7.7,35.0
327.58,ml,11.4,7.7,35.0
327.69,ml,16.2,7.7,35.0
327.82,ml,12.6,7.7,35.0
327.98,ml,9.9,7.7,35.0
328.12,ml,11.4,7.7,35.0
328.27,ml,10.7,7.7,35.0
328.44,ml,8.5,7.7,35.0
328.59,ml,10.8,7.7,35.0
328.75,ml,8.9,7.7,35.0
328.92,ml,8.5,7.7,35.0
329.1,ml,8.4,7.7,35.0
329.24,ml,10.9,7.7,35.0
329.38,ml,10.7,7.7,35.0
329.51,ml,11.9,7.7,35.0
329.69,ml,8.3,7.7,35.0
329.83,ml,10.5,7.7,35.0
329.98,ml,9.4,7.7,35.0
330.1,ml,14.0,7.7,35.0
